,umap_x,umap_y,read_cnt,bar_cnt,ncbi_id,Domain,Phylum,Class,Order,Family,Genus
582,14.945612,20.443134,9817,3,1895689,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,66-26
583,6.224534,6.464894,2440,1,1895789,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Rhodoglobus
584,17.4548,11.052326,4572,2,1895834,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter
585,5.932698,5.9744325,1313,1,1895837,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NS-102
586,27.486267,9.101862,21898,6,1895848,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
587,25.796265,8.361839,6005,3,1895849,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
588,5.954751,5.065913,1353,1,1895859,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Thiobacillaceae,Thiobacillus
589,6.7628427,2.5607686,8013,1,1895901,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira
590,6.8333097,6.218693,5054,1,1895925,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavipsychrobacter
591,5.1630125,5.051408,33879,1,1896961,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis
592,189.60185,56.208,192598,23,1898103,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea
593,483.1445,-52.68565,426169,34,1898104,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Schleiferiaceae,UBA10364
594,14.207348,-117.21003,407373,10,1898111,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Schleiferiaceae,UBA10364
595,15.184464,28.52004,132301,2,1898112,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Nisaeaceae,UBA7326
596,13.274521,11.311525,3195,2,1898207,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,UBA644,QAKR01
597,8.521208,-4.1325717,25342,1,1898749,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,Nitrosopumilus
598,5.5782604,-0.5947255,2159,1,1904254,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hydrogenophaga
599,315.94104,104.18371,483715,28,1904441,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,CPC320
600,5.8230877,5.917078,1660,1,1904968,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Pseudonocardia
601,6.5160847,6.401735,44050,1,1905359,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Microscilla
602,6.872604,6.1090283,17261,1,1907415,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium
603,4.923332,3.9400613,2164,1,1908235,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter
604,5.061091,3.9391065,12911,1,1908237,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter
605,8.190881,8.255831,1220,1,1908266,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Rodentibacter
606,7.387924,5.4396243,19297,1,1909293,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,BOG-934
607,45.57679,56.855713,76806,7,1909294,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium
608,6.3922205,5.7554255,1509,1,1911079,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocystis
609,5.576211,5.386402,9838,1,1911682,Bacteria,Bacteroidota,Bacteroidia,Enterobacterales,Alteromonadaceae,Colwellia_A
610,16.468668,7.9043884,32611,2,1913988,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Bradyrhizobium
611,846.7069,647.25433,1727176,68,1913989,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353,UBA7415,UBA10349
612,25.431595,-12.221332,201416,3,1915596,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,Nitrosopumilus
613,6.337958,6.6936474,13407,1,1915974,Archaea,Thermoplasmatota,Poseidoniia,Poseidoniales,Poseidoniaceae,MGIIa-L2
614,6.6472774,6.0658784,6515,1,1916082,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Marinobacter_A
615,21.922432,11.081942,29983,3,1917219,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA4466
616,4.014764,6.1455464,44775,1,1920034,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter
617,10.910569,12.967499,77416,2,1925666,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,LPB0138
618,6.432095,5.4750333,2073,1,1929291,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella
619,9.636792,2.65676,1320,1,1930251,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Salegentibacter
620,12.485893,10.511809,2941,2,1932010,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA2163,GWA1-54-10
621,6.9209423,4.958027,2005,1,1933926,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomarinum
622,6.489219,5.88543,3905,1,1938897,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Alcaligenes
623,66.40662,68.67105,23367,5,1943571,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
624,5.9152393,5.2565417,9393,1,1945858,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter
625,5.558808,-0.773796,1673,1,1945864,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hydrogenophaga
626,7.3887196,5.6246014,3558,1,1946334,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,UBA2387
627,15.725669,7.7759356,31068,2,1946392,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Comamonas
628,3.562943,21.616924,11891,2,1946402,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus
629,32.309517,66.08717,30271,7,1946404,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus
630,7.3988333,5.668005,1413,1,1946510,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,UBA7177
631,8.710051,2.4616764,5233,1,1946611,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hylemonella
632,6.3637204,6.774654,4801,1,1946653,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter
633,5.7681727,5.714616,40348,1,1946698,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera
634,5.261847,6.941151,12173,1,1946768,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutibacter
635,-0.60041386,6.4091363,5132,1,1947075,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polaromonas
636,60.900482,37.640724,31819,2,1947373,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
637,1.9575574,5.050938,11298,1,1947380,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhodoferax
638,6.802591,6.8368464,3625,1,1947392,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Fabibacter
639,9.014998,0.94348335,4874,1,1947551,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
640,7.248339,5.304798,3809,1,1947592,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Sulfurospirillum
641,6.7118917,6.402018,52829,1,1948253,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA1067
642,-9.0908375,-49.216434,161987,4,1948316,Bacteria,Actinobacteriota,Acidimicrobiia,TMED189,TMED189,TMED189
643,45.78354,-60.514393,52706,8,1948385,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,Puniceispirillaceae,Puniceispirillum
644,21.750818,76.95852,19846,8,1948454,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus
645,5.3002863,6.769396,1066,1,1948455,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azovibrio
646,11.361247,50.256863,57899,5,1948460,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus
647,14.956922,46.613396,29516,5,1948463,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA2386
648,-111.619484,146.00241,292188,11,1948547,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427
649,11.091987,14.694269,26869,2,1948588,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus
650,35.384296,17.91648,99566,4,1948616,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,UBA4421
651,8.128451,4.9756184,49222,1,1948618,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,UBA4582
652,7.5087957,6.3211308,20315,1,1948739,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,MB11C04,MB11C04
653,7.285103,6.028441,6584,1,1950218,Bacteria,Chloroflexota,Anaerolineae,SBR1031,A4b,UBA6055
654,6.40105,5.8941026,9236,1,1950534,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,DTU049,DTU049
655,13.856384,11.494722,5892,2,1950791,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,Porticoccus
656,49.013977,27.269276,10004,6,1950966,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,UA16,UBA8752
657,33.98404,16.502092,35307,4,1951008,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,UA16,UBA8752
658,16.8755,-42.18615,170504,5,1951012,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,UA16,UA16
659,5.975621,5.064772,22019,1,1951013,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Salibacteraceae,SHAN690
660,7.2941647,3.8540728,4059,1,1951016,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA4466
661,23.794737,-58.88582,72935,7,1951074,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,UA16,UA16
662,5.9999866,6.2067327,1095,1,1951079,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum
663,7.195297,6.5192075,26447,1,1951116,Bacteria,Gemmatimonadota,Gemmatimonadetes,SG8-23,UBA6960,UBA2589
664,7.2656236,6.073068,7511,1,1951139,Bacteria,Acidobacteriota,Thermoanaerobaculia,UBA5704,UBA5704,UBA5704
665,4.7150593,7.606998,16593,1,1951170,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,UBA3913
666,5.4658337,5.8526587,2000,1,1951193,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,UBA2402
667,9.112553,-18.605999,6262,1,1951195,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,UBA1924
668,58.141026,100.89474,190850,8,1951372,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,UBA985
669,4.5351944,4.686569,3256,1,1951564,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter
670,12.209006,11.963691,12622,1,1951606,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA2121
671,5.845212,5.178136,2423,1,1951745,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,UBA3379
672,7.0688562,4.6532335,50580,1,1951795,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,UBA4465
673,-0.81754625,8.514819,5207,1,1951837,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MS024-2A
674,-0.7880032,8.484817,2222,1,1951879,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MS024-2A
675,8.144356,4.0561576,5116,1,1951882,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,UBA7428
676,5.25652,5.784374,47703,1,1951899,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Gallionella
677,64.94622,189.20811,91645,7,1951912,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Luminiphilus
678,6.7642765,5.354765,19126,1,1951918,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Haliea
679,-19.273558,-46.91088,114380,6,1951965,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Emcibacteraceae,UBA4441
680,6.215037,6.4271083,2194,1,1952119,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-791
681,6.2389617,4.5429907,3069,1,1952455,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
682,7.487785,5.5877657,5010,1,1952500,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4372
683,6.6454997,4.843531,2176,1,1952717,Bacteria,Firmicutes_B,TC1,TC1,UBA5767,UBA5767
684,6.4760766,16.117426,33668,1,1952758,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,HTCC2207
685,12.280674,10.899991,4910,2,1952816,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ascidiaceihabitans
686,5.3922205,6.393978,3236,1,1952845,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Rugosibacter
687,6.848499,5.3897815,31284,1,1952855,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,UBA4479,UBA4479
688,6.7040057,5.7836485,13817,1,1952857,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,UBA4479,UBA4479
689,11.9667635,11.695871,5587,2,1952882,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,UBA7328
690,7.231632,4.96329,2478,1,1952934,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,UBA11358
691,15.983557,20.713894,96238,3,1952993,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,ASP10-02a
692,7.337793,5.7442055,6415,1,1953000,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,UBA6669
693,6.604064,5.882965,1012,1,1953002,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Herminiimonas
694,7.209747,6.0920157,1315,1,1953060,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Mesorhizobium_A
695,7.0071535,1.0290791,1627,1,1953084,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces
696,6.4838457,5.7373376,12110,1,1953151,Bacteria,Bacteroidota,Bacteroidia,AKYH767,B-17BO,UBA2475
697,4.973358,5.550536,1871,1,1955422,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia
698,5.3586674,6.738509,7515,1,1960309,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Geodermatophilaceae,Klenkia
699,8.608017,7.696391,1255,1,1961536,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Marinobacter
700,10.679403,3.844305,17758,1,1962172,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Segetibacter
701,11.253036,18.737427,2766,2,1965277,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Zoogloea
702,6.8510184,4.748537,1321,1,1965542,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobutyricum
703,6.345985,4.873546,9309,1,1967498,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,Ilumatobacter_A
704,176.36476,-194.11415,170744,19,1968433,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Noviherbaspirillum
705,7.4020624,4.941703,1411,1,1969813,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Nevskiaceae,SCRT01
706,5.0017104,4.66292,1099,1,1970402,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
707,5.342421,5.0445724,6836,1,1970406,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
708,-0.68707436,6.448935,5953,1,1970414,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polaromonas
709,4.486785,1.3478882,1660,1,1970436,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
710,8.026327,4.93183,8207,1,1970500,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans
711,6.5882053,5.009015,10635,1,1970528,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Thiobacillaceae,Thiobacillus
712,8.820046,-20.626308,2140,1,1970572,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium
713,27.443748,-63.657623,10913,3,1970578,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium
714,6.4581127,6.4546747,64443,1,1971633,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,4572-128,4572-128
715,9.01874,-18.56151,3846,1,1971898,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Motiliproteus
716,7.126928,5.089455,8774,1,1972511,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,UBA2359,UBA2359
717,1.9294411,5.064885,1026,1,1973951,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhodoferax
718,4.8136725,2.9876246,34335,1,1974612,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA2163,UBA10103
719,13.087468,-4.082698,3774,1,1974749,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea
720,5.7854123,5.3062673,11761,1,1974869,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,UBA10212,21-14-0-10-47-8-A
721,31.865595,29.881882,24809,4,1977087,Bacteria,Proteobacteria,Gammaproteobacteria,UBA5335,UBA5335,Macondimonas
722,45.608177,40.885616,21627,7,1978231,Bacteria,Acidobacteriota,Acidobacteriae,UBA7541,UBA7541,Palsa-360
723,7.3436217,6.2961864,1531,1,1979387,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter
724,7.701196,-1.265907,2785,1,1981685,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E
725,6.2118416,5.8055196,2869,1,1982755,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Burkholderiaceae,Advenella
726,5.602115,-0.69218767,9168,1,1985170,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hydrogenophaga
727,4.648439,1.6994239,31461,1,1985172,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
728,42.09019,18.590567,61838,3,1986250,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
729,6.119671,6.2043624,5038,1,1986611,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,UBA12014
730,-12.452227,-62.615902,351857,5,1986656,Bacteria,Actinobacteriota,Acidimicrobiia,TMED189,TMED189,TMED189
731,9.292541,13.664939,2334,1,1986881,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,SW10
732,5.938459,6.0601974,7883,1,1987584,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas
733,8.291784,5.4781957,13891,1,1990687,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus
734,26.398228,27.114708,15159,2,2004485,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
735,7.613798,4.0345,1328,1,2005884,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera
736,7.4485598,6.110324,20439,1,2006084,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Photobacterium
737,19.139027,20.765211,103283,3,2006848,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,UBA5691
738,7.636092,-1.2074121,6845,1,2009038,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Burkholderiaceae,Pseudomonas_E
739,6.743037,5.8748565,17374,1,2009329,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sagittula
740,6.510286,5.7446327,1774,1,2010949,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,NZ13-RE01
741,6.9136977,4.9742794,1767,1,2013066,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,GCA-2701885
742,6.082594,5.193478,1866,1,2013680,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Vicingaceae,BRH-c54
743,6.8967805,5.1560626,1365,1,2013700,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,UBA6140
744,8.138734,6.4253907,2393,1,2013705,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
745,16.700214,129.51572,92467,12,2013716,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus
746,24.75205,86.25148,43926,9,2013718,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus
747,5.512764,55.67488,23708,5,2013719,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus
748,6.816181,4.618595,4263,1,2013799,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,PGZD01
749,45.35922,-120.73443,13042,5,2015574,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium
750,6.4442797,6.178707,1776,1,2017484,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermabacteraceae,Brachybacterium
751,238.89575,218.99796,1276331,46,2021391,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,BACL11,GCA-2683775
752,4.886976,5.778641,1694,1,2023240,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella
753,-10.937115,-5.1030674,36681,2,2024834,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Halioglobus
754,6.350068,5.777704,3677,1,2024839,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,MED-G52
755,8.381302,-3.9781284,11959,1,2024843,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,Nitrosopumilus
756,7.3823,6.1428094,4433,1,2024844,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,LS-NOB
757,17.076424,5.5925655,1621,1,2024849,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
758,5.7423186,5.325774,1192,1,2024852,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Nevskiaceae,Polycyclovorans
759,11.122145,12.4163475,74622,2,2024855,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rubripirellula
760,6.119179,6.146709,1499,1,2024858,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,GCA-2699025
761,-76.133545,21.00019,54166,7,2024888,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,Puniceispirillaceae,UBA4588
762,4.9390626,-3.429407,2042,1,2024893,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353,LS-SOB,UBA868
763,24.612219,20.96672,300276,4,2024894,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,UBA10347,UBA10347
764,6.822553,2.2617247,25723,1,2026715,Bacteria,Bdellovibrionota,Bdellovibrionia_A,UBA1018,UBA6935,UBA6935
765,6.4237576,6.698691,5348,1,2026720,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,UBA2866
766,48.149742,-32.754517,972452,10,2026721,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353,LS-SOB,UBA868
767,38.561707,28.735004,133151,6,2026724,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA2163,C7867-001
768,7.396575,5.236307,8602,1,2026725,Bacteria,Proteobacteria,Gammaproteobacteria,GCA-2729495,GCA-2729495,GCA-002729875
769,35.341988,33.637012,55851,5,2026728,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,UBA10066,MED-G20
770,40.629925,35.50251,687179,6,2026735,Bacteria,SAR324,SAR324,SAR324,NAC60-12,JCVI-SCAAA005
771,6.4172893,5.0275917,4521,1,2026737,Bacteria,Proteobacteria,Gammaproteobacteria,XJ16,Halofilaceae,SLKC01
772,10.314994,12.827215,14603,2,2026739,Archaea,Thermoplasmatota,Poseidoniia,Poseidoniales,Poseidoniaceae,MGIIa-I
773,7.172692,5.9381027,17096,1,2026742,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,UBA6960,GCA-2718595
774,37.485447,107.612236,66256,4,2026743,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Luminiphilus
775,6.512352,6.2417197,6210,1,2026749,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,UBA10030,Fen-1254
776,5.880354,5.405432,14051,1,2026760,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,TMED6
777,4.599883,7.500239,5605,1,2026761,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sulfuricellaceae,Sulfuricella_A
778,6.4606323,5.283477,23250,1,2026762,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,GCA-2699445,GCA-2699445
779,6.2305737,4.767278,13319,1,2026763,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,SXNL01
